instant,dteday,season,year,month,hour,holiday,weekday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,season_name
1427,2011-03-04,1,2011,3,0,0,5,1,2,0.36,0.3333,0.5,0.2537,22,206,228,Semi
1428,2011-03-04,1,2011,3,0,0,5,1,2,0.34,0.303,0.53,0.2985,15,172,187,Semi
1429,2011-03-04,1,2011,3,0,0,5,1,1,0.32,0.303,0.61,0.2537,5,102,107,Semi
1430,2011-03-04,1,2011,3,0,0,5,1,2,0.3,0.2879,0.7,0.194,9,78,87,Semi
1431,2011-03-04,1,2011,3,0,0,5,1,2,0.3,0.2879,0.7,0.2239,6,64,70,Semi
1432,2011-03-04,1,2011,3,0,0,5,1,1,0.3,0.2879,0.7,0.194,4,40,44,Semi
1433,2011-03-04,1,2011,3,0,0,5,1,2,0.3,0.303,0.75,0.1642,6,40,46,Semi
1434,2011-03-05,1,2011,3,0,0,6,0,2,0.28,0.2879,0.81,0.1045,4,15,19,Semi
1435,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.3182,0.81,0.1045,5,20,25,Semi
1436,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.2879,0.87,0.194,5,15,20,Semi
1437,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.2879,0.87,0.194,0,2,2,Semi
1438,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.303,0.93,0.1642,0,1,1,Semi
1439,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.303,1.0,0.1343,0,3,3,Semi
1440,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.2879,1.0,0.2239,1,3,4,Semi
1441,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.2727,1.0,0.2985,5,10,15,Semi
1442,2011-03-05,1,2011,3,0,0,6,0,2,0.3,0.2727,1.0,0.2985,11,34,45,Semi
1443,2011-03-05,1,2011,3,0,0,6,0,2,0.32,0.303,0.93,0.2239,15,48,63,Semi
1444,2011-03-05,1,2011,3,0,0,6,0,2,0.34,0.3333,0.93,0.194,34,69,103,Semi
1445,2011-03-05,1,2011,3,0,0,6,0,2,0.4,0.4091,0.76,0.2239,43,116,159,Semi
1446,2011-03-05,1,2011,3,0,0,6,0,2,0.44,0.4394,0.67,0.2537,46,121,167,Semi
1447,2011-03-05,1,2011,3,0,0,6,0,2,0.46,0.4545,0.67,0.2836,60,130,190,Semi
1448,2011-03-05,1,2011,3,0,0,6,0,2,0.48,0.4697,0.59,0.2836,80,118,198,Semi
1449,2011-03-05,1,2011,3,0,0,6,0,2,0.46,0.4545,0.63,0.2985,83,122,205,Semi
1450,2011-03-05,1,2011,3,0,0,6,0,2,0.48,0.4697,0.59,0.2985,74,130,204,Semi
1451,2011-03-05,1,2011,3,0,0,6,0,2,0.48,0.4697,0.59,0.3582,60,104,164,Semi
1452,2011-03-05,1,2011,3,0,0,6,0,2,0.48,0.4697,0.59,0.3284,37,115,152,Semi
1453,2011-03-05,1,2011,3,0,0,6,0,2,0.46,0.4545,0.67,0.3284,27,62,89,Semi
1454,2011-03-05,1,2011,3,0,0,6,0,2,0.44,0.4394,0.77,0.3284,12,58,70,Semi
1455,2011-03-05,1,2011,3,0,0,6,0,2,0.44,0.4394,0.72,0.3284,12,60,72,Semi
1456,2011-03-05,1,2011,3,0,0,6,0,2,0.42,0.4242,0.77,0.2985,16,47,63,Semi
1457,2011-03-05,1,2011,3,0,0,6,0,2,0.44,0.4394,0.77,0.2985,10,34,44,Semi
1458,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,0.77,0.3582,11,41,52,Semi
1459,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,0.77,0.2836,12,27,39,Semi
1460,2011-03-06,1,2011,3,0,0,0,0,2,0.4,0.4091,0.82,0.2836,5,27,32,Semi
1461,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,0.82,0.2985,2,9,11,Semi
1462,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,0.88,0.3582,0,3,3,Semi
1463,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,0.94,0.3582,1,1,2,Semi
1464,2011-03-06,1,2011,3,0,0,0,0,3,0.42,0.4242,1.0,0.4478,0,5,5,Semi
1465,2011-03-06,1,2011,3,0,0,0,0,2,0.4,0.4091,1.0,0.2985,1,8,9,Semi
1466,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,1.0,0.2836,4,18,22,Semi
1467,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,1.0,0.2985,4,27,31,Semi
1468,2011-03-06,1,2011,3,0,0,0,0,2,0.42,0.4242,1.0,0.2239,18,44,62,Semi
1469,2011-03-06,1,2011,3,0,0,0,0,2,0.46,0.4545,0.94,0.3284,10,69,79,Semi
1470,2011-03-06,1,2011,3,0,0,0,0,2,0.46,0.4545,0.94,0.3582,22,83,105,Semi
1471,2011-03-06,1,2011,3,0,0,0,0,3,0.44,0.4394,1.0,0.2239,12,27,39,Semi
1472,2011-03-06,1,2011,3,0,0,0,0,3,0.44,0.4394,1.0,0.2239,3,4,7,Semi
1473,2011-03-06,1,2011,3,0,0,0,0,3,0.36,0.3333,1.0,0.2836,3,8,11,Semi
1474,2011-03-06,1,2011,3,0,0,0,0,3,0.34,0.303,1.0,0.2985,2,23,25,Semi
1475,2011-03-06,1,2011,3,0,0,0,0,3,0.32,0.2879,1.0,0.3582,0,23,23,Semi
1476,2011-03-06,1,2011,3,0,0,0,0,3,0.3,0.2576,1.0,0.4925,0,11,11,Semi
1477,2011-03-06,1,2011,3,0,0,0,0,3,0.28,0.2424,1.0,0.4179,3,8,11,Semi
1478,2011-03-06,1,2011,3,0,0,0,0,3,0.24,0.1818,0.93,0.6119,1,6,7,Semi
1479,2011-03-06,1,2011,3,0,0,0,0,2,0.22,0.197,1.0,0.3881,0,10,10,Semi
1480,2011-03-06,1,2011,3,0,0,0,0,2,0.22,0.197,1.0,0.4179,0,9,9,Semi
1481,2011-03-07,1,2011,3,0,0,1,1,3,0.2,0.1818,1.0,0.3284,0,4,4,Semi
1482,2011-03-07,1,2011,3,0,0,1,1,3,0.2,0.1818,1.0,0.3284,0,2,2,Semi
1483,2011-03-07,1,2011,3,0,0,1,1,1,0.2,0.1515,0.8,0.5821,0,1,1,Semi
1484,2011-03-07,1,2011,3,0,0,1,1,1,0.2,0.1515,0.8,0.5224,1,0,1,Semi
1485,2011-03-07,1,2011,3,0,0,1,1,1,0.2,0.1818,0.75,0.3582,0,1,1,Semi
1486,2011-03-07,1,2011,3,0,0,1,1,1,0.2,0.1818,0.75,0.3881,3,31,34,Semi
1487,2011-03-07,1,2011,3,0,0,1,1,1,0.2,0.1667,0.75,0.4179,3,88,91,Semi
1488,2011-03-07,1,2011,3,0,0,1,1,1,0.2,0.1818,0.75,0.3881,11,200,211,Semi
1489,2011-03-07,1,2011,3,0,0,1,1,1,0.22,0.1818,0.64,0.4627,5,129,134,Semi
1490,2011-03-07,1,2011,3,0,0,1,1,1,0.24,0.2121,0.6,0.2985,15,43,58,Semi
1491,2011-03-07,1,2011,3,0,0,1,1,1,0.26,0.2121,0.48,0.4478,19,41,60,Semi
1492,2011-03-07,1,2011,3,0,0,1,1,1,0.3,0.2727,0.42,0.4179,28,68,96,Semi
1493,2011-03-07,1,2011,3,0,0,1,1,1,0.32,0.2879,0.36,0.3881,16,54,70,Semi
1494,2011-03-07,1,2011,3,0,0,1,1,1,0.32,0.2879,0.36,0.4179,21,56,77,Semi
1495,2011-03-07,1,2011,3,0,0,1,1,1,0.34,0.303,0.31,0.3881,32,64,96,Semi
1496,2011-03-07,1,2011,3,0,0,1,1,1,0.34,0.303,0.31,0.3582,26,96,122,Semi
1497,2011-03-07,1,2011,3,0,0,1,1,1,0.34,0.303,0.29,0.3582,27,206,233,Semi
1498,2011-03-07,1,2011,3,0,0,1,1,1,0.32,0.303,0.31,0.2239,19,214,233,Semi
1499,2011-03-07,1,2011,3,0,0,1,1,1,0.3,0.2879,0.33,0.2239,11,134,145,Semi
1500,2011-03-07,1,2011,3,0,0,1,1,1,0.3,0.303,0.33,0.1642,5,87,92,Semi
1501,2011-03-07,1,2011,3,0,0,1,1,1,0.28,0.2727,0.38,0.2239,1,53,54,Semi
1502,2011-03-07,1,2011,3,0,0,1,1,1,0.26,0.2576,0.48,0.1642,1,34,35,Semi
1503,2011-03-07,1,2011,3,0,0,1,1,1,0.28,0.3182,0.48,0.0,0,22,22,Semi
1504,2011-03-08,1,2011,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10,Semi
1505,2011-03-08,1,2011,3,0,0,2,1,1,0.24,0.2424,0.52,0.1343,0,4,4,Semi
1506,2011-03-08,1,2011,3,0,0,2,1,1,0.24,0.2424,0.52,0.1343,1,0,1,Semi
1507,2011-03-08,1,2011,3,0,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7,Semi
1508,2011-03-08,1,2011,3,0,0,2,1,1,0.22,0.2727,0.64,0.0,0,2,2,Semi
1509,2011-03-08,1,2011,3,0,0,2,1,1,0.2,0.2273,0.69,0.1045,2,8,10,Semi
1510,2011-03-08,1,2011,3,0,0,2,1,1,0.2,0.2576,0.59,0.0,3,42,45,Semi
1511,2011-03-08,1,2011,3,0,0,2,1,1,0.18,0.197,0.64,0.1343,9,119,128,Semi
1512,2011-03-08,1,2011,3,0,0,2,1,1,0.22,0.2273,0.55,0.194,10,247,257,Semi
1513,2011-03-08,1,2011,3,0,0,2,1,1,0.26,0.2576,0.41,0.1642,11,140,151,Semi
1514,2011-03-08,1,2011,3,0,0,2,1,2,0.3,0.2879,0.33,0.194,25,46,71,Semi
1515,2011-03-08,1,2011,3,0,0,2,1,2,0.36,0.3485,0.25,0.1642,26,52,78,Semi
1516,2011-03-08,1,2011,3,0,0,2,1,2,0.36,0.3788,0.23,0.0,29,70,99,Semi
1517,2011-03-08,1,2011,3,0,0,2,1,2,0.38,0.3939,0.25,0.1045,25,73,98,Semi
1518,2011-03-08,1,2011,3,0,0,2,1,2,0.38,0.3939,0.2,0.0,16,56,72,Semi
1519,2011-03-08,1,2011,3,0,0,2,1,2,0.36,0.3788,0.18,0.0,35,77,112,Semi
1520,2011-03-08,1,2011,3,0,0,2,1,1,0.38,0.3939,0.27,0.1642,26,82,108,Semi
1521,2011-03-08,1,2011,3,0,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248,Semi
1522,2011-03-08,1,2011,3,0,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235,Semi
1523,2011-03-08,1,2011,3,0,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150,Semi
1524,2011-03-08,1,2011,3,0,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76,Semi
1525,2011-03-08,1,2011,3,0,0,2,1,1,0.3,0.2879,0.49,0.194,7,68,75,Semi
1526,2011-03-08,1,2011,3,0,0,2,1,1,0.3,0.2879,0.49,0.2239,11,44,55,Semi
1527,2011-03-08,1,2011,3,0,0,2,1,1,0.28,0.2727,0.61,0.194,3,38,41,Semi
1528,2011-03-09,1,2011,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9,Semi
1529,2011-03-09,1,2011,3,0,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4,4,Semi
1530,2011-03-09,1,2011,3,0,0,3,1,1,0.26,0.2727,0.52,0.1343,1,1,2,Semi
1531,2011-03-09,1,2011,3,0,0,3,1,1,0.24,0.2576,0.7,0.0896,1,2,3,Semi
1532,2011-03-09,1,2011,3,0,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2,2,Semi
1533,2011-03-09,1,2011,3,0,0,3,1,2,0.24,0.2424,0.81,0.1343,1,7,8,Semi
1534,2011-03-09,1,2011,3,0,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49,Semi
1535,2011-03-09,1,2011,3,0,0,3,1,2,0.24,0.2424,0.87,0.1642,18,123,141,Semi
1536,2011-03-09,1,2011,3,0,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249,Semi
1537,2011-03-09,1,2011,3,0,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141,Semi
1538,2011-03-09,1,2011,3,0,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57,Semi
1539,2011-03-09,1,2011,3,0,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59,Semi
1540,2011-03-09,1,2011,3,0,0,3,1,2,0.32,0.303,0.76,0.2537,14,84,98,Semi
1541,2011-03-09,1,2011,3,0,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99,Semi
1542,2011-03-09,1,2011,3,0,0,3,1,2,0.34,0.303,0.76,0.2985,10,61,71,Semi
1543,2011-03-09,1,2011,3,0,0,3,1,2,0.36,0.3333,0.71,0.2985,15,64,79,Semi
1544,2011-03-09,1,2011,3,0,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112,Semi
1545,2011-03-09,1,2011,3,0,0,3,1,2,0.34,0.303,0.76,0.2985,18,176,194,Semi
1546,2011-03-09,1,2011,3,0,0,3,1,2,0.34,0.3182,0.76,0.2537,12,176,188,Semi
1547,2011-03-09,1,2011,3,0,0,3,1,2,0.34,0.303,0.76,0.3284,11,123,134,Semi
1548,2011-03-09,1,2011,3,0,0,3,1,2,0.32,0.3182,0.87,0.194,4,87,91,Semi
1549,2011-03-09,1,2011,3,0,0,3,1,2,0.32,0.303,0.93,0.3284,10,52,62,Semi
1550,2011-03-09,1,2011,3,0,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21,Semi
1551,2011-03-09,1,2011,3,0,0,3,1,3,0.34,0.3333,0.93,0.194,1,17,18,Semi
1552,2011-03-10,1,2011,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,3,0,3,Semi
1553,2011-03-10,1,2011,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,0,2,2,Semi
1554,2011-03-10,1,2011,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,0,1,1,Semi
1555,2011-03-10,1,2011,3,0,0,4,1,3,0.36,0.3485,0.0,0.194,1,2,3,Semi
1556,2011-03-10,1,2011,3,0,0,4,1,3,0.36,0.3333,0.0,0.3284,0,12,12,Semi
1557,2011-03-10,1,2011,3,0,0,4,1,3,0.38,0.3939,0.0,0.2239,1,36,37,Semi
1558,2011-03-10,1,2011,3,0,0,4,1,3,0.38,0.3939,0.0,0.2836,1,43,44,Semi
1559,2011-03-10,1,2011,3,0,0,4,1,3,0.4,0.4091,0.0,0.2239,1,23,24,Semi
1560,2011-03-10,1,2011,3,0,0,4,1,3,0.4,0.4091,0.0,0.1642,0,17,17,Semi
1561,2011-03-10,1,2011,3,0,0,4,1,3,0.4,0.4091,0.0,0.2537,6,5,11,Semi
1562,2011-03-10,1,2011,3,0,0,4,1,3,0.42,0.4242,0.0,0.2239,4,30,34,Semi
1563,2011-03-10,1,2011,3,0,0,4,1,3,0.42,0.4242,0.0,0.2239,1,11,12,Semi
1564,2011-03-10,1,2011,3,0,0,4,1,3,0.44,0.4394,0.0,0.2985,0,12,12,Semi
1565,2011-03-10,1,2011,3,0,0,4,1,3,0.44,0.4394,0.0,0.2239,3,11,14,Semi
1566,2011-03-10,1,2011,3,0,0,4,1,3,0.42,0.4242,0.0,0.2537,1,20,21,Semi
1567,2011-03-10,1,2011,3,0,0,4,1,2,0.44,0.4394,0.0,0.3881,2,109,111,Semi
1568,2011-03-10,1,2011,3,0,0,4,1,3,0.44,0.4394,0.0,0.3582,2,80,82,Semi
1569,2011-03-10,1,2011,3,0,0,4,1,3,0.44,0.4394,0.0,0.5821,5,51,56,Semi
1570,2011-03-10,1,2011,3,0,0,4,1,3,0.36,0.3333,0.0,0.3284,9,29,38,Semi
1571,2011-03-10,1,2011,3,0,0,4,1,3,0.36,0.3485,0.0,0.2239,1,27,28,Semi
1572,2011-03-10,1,2011,3,0,0,4,1,2,0.34,0.3333,0.0,0.1343,4,30,34,Semi
1573,2011-03-10,1,2011,3,0,0,4,1,3,0.34,0.3485,0.0,0.0896,1,26,27,Semi
1574,2011-03-11,1,2011,3,0,0,5,1,2,0.34,0.3485,1.0,0.0896,0,6,6,Semi
1575,2011-03-11,1,2011,3,0,0,5,1,3,0.34,0.3485,1.0,0.1045,0,8,8,Semi
1576,2011-03-11,1,2011,3,0,0,5,1,3,0.34,0.3485,1.0,0.1045,2,3,5,Semi
1577,2011-03-11,1,2011,3,0,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2,2,Semi
1578,2011-03-11,1,2011,3,0,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7,Semi
1579,2011-03-11,1,2011,3,0,0,5,1,1,0.26,0.2424,0.81,0.2836,1,31,32,Semi
1580,2011-03-11,1,2011,3,0,0,5,1,1,0.26,0.2576,0.7,0.194,10,104,114,Semi
1581,2011-03-11,1,2011,3,0,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259,Semi
1582,2011-03-11,1,2011,3,0,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156,Semi
1583,2011-03-11,1,2011,3,0,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78,Semi
1584,2011-03-11,1,2011,3,0,0,5,1,2,0.32,0.303,0.57,0.2985,14,67,81,Semi
1585,2011-03-11,1,2011,3,0,0,5,1,2,0.34,0.3182,0.53,0.2537,15,96,111,Semi
1586,2011-03-11,1,2011,3,0,0,5,1,1,0.36,0.3333,0.53,0.2537,15,92,107,Semi
1587,2011-03-11,1,2011,3,0,0,5,1,2,0.36,0.3333,0.5,0.3582,25,64,89,Semi
1588,2011-03-11,1,2011,3,0,0,5,1,2,0.34,0.3182,0.53,0.2537,21,64,85,Semi
1589,2011-03-11,1,2011,3,0,0,5,1,2,0.34,0.303,0.49,0.2985,18,95,113,Semi
1590,2011-03-11,1,2011,3,0,0,5,1,1,0.34,0.3182,0.49,0.2239,23,200,223,Semi
1591,2011-03-11,1,2011,3,0,0,5,1,1,0.32,0.303,0.49,0.3284,19,134,153,Semi
1592,2011-03-11,1,2011,3,0,0,5,1,1,0.3,0.2727,0.56,0.3284,7,111,118,Semi
1593,2011-03-11,1,2011,3,0,0,5,1,1,0.3,0.303,0.56,0.1642,6,70,76,Semi
1594,2011-03-11,1,2011,3,0,0,5,1,2,0.3,0.2879,0.52,0.2537,10,43,53,Semi
1595,2011-03-11,1,2011,3,0,0,5,1,1,0.3,0.303,0.52,0.1642,11,53,64,Semi
1596,2011-03-11,1,2011,3,0,0,5,1,1,0.3,0.2879,0.52,0.2537,3,34,37,Semi
1597,2011-03-12,1,2011,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4,30,34,Semi
1598,2011-03-12,1,2011,3,0,0,6,0,1,0.24,0.2273,0.65,0.194,3,15,18,Semi
1599,2011-03-12,1,2011,3,0,0,6,0,1,0.24,0.2273,0.65,0.194,0,14,14,Semi
1600,2011-03-12,1,2011,3,0,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7,Semi
1601,2011-03-12,1,2011,3,0,0,6,0,1,0.24,0.2273,0.65,0.2537,0,1,1,Semi
1602,2011-03-12,1,2011,3,0,0,6,0,1,0.22,0.2273,0.69,0.194,0,2,2,Semi
1603,2011-03-12,1,2011,3,0,0,6,0,1,0.22,0.2121,0.75,0.2537,2,2,4,Semi
1604,2011-03-12,1,2011,3,0,0,6,0,1,0.24,0.2273,0.7,0.194,4,19,23,Semi
1605,2011-03-12,1,2011,3,0,0,6,0,1,0.26,0.2576,0.65,0.1642,9,44,53,Semi
1606,2011-03-12,1,2011,3,0,0,6,0,1,0.28,0.2879,0.65,0.1045,25,76,101,Semi
1607,2011-03-12,1,2011,3,0,0,6,0,1,0.32,0.303,0.66,0.2239,21,78,99,Semi
1608,2011-03-12,1,2011,3,0,0,6,0,1,0.34,0.303,0.49,0.3284,36,83,119,Semi
1609,2011-03-12,1,2011,3,0,0,6,0,1,0.34,0.3182,0.53,0.2836,51,107,158,Semi
1610,2011-03-12,1,2011,3,0,0,6,0,1,0.36,0.3333,0.51,0.3582,62,95,157,Semi
1611,2011-03-12,1,2011,3,0,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96,166,Semi
1612,2011-03-12,1,2011,3,0,0,6,0,1,0.42,0.4242,0.44,0.4925,81,101,182,Semi
1613,2011-03-12,1,2011,3,0,0,6,0,1,0.46,0.4545,0.41,0.4478,100,144,244,Semi
1614,2011-03-12,1,2011,3,0,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213,Semi
1615,2011-03-12,1,2011,3,0,0,6,0,1,0.42,0.4242,0.54,0.1642,54,91,145,Semi
1616,2011-03-12,1,2011,3,0,0,6,0,1,0.42,0.4242,0.54,0.0896,26,86,112,Semi
1617,2011-03-12,1,2011,3,0,0,6,0,1,0.4,0.4091,0.58,0.1045,22,64,86,Semi
1618,2011-03-12,1,2011,3,0,0,6,0,1,0.38,0.3939,0.62,0.0,36,46,82,Semi
1619,2011-03-12,1,2011,3,0,0,6,0,1,0.36,0.3788,0.71,0.0,7,56,63,Semi
1620,2011-03-12,1,2011,3,0,0,6,0,1,0.38,0.3939,0.66,0.0896,11,38,49,Semi
1621,2011-03-13,1,2011,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,3,35,38,Semi
1622,2011-03-13,1,2011,3,0,0,0,0,1,0.36,0.3485,0.66,0.1343,10,23,33,Semi
1623,2011-03-13,1,2011,3,0,0,0,0,1,0.34,0.3333,0.76,0.1343,6,17,23,Semi
1624,2011-03-13,1,2011,3,0,0,0,0,1,0.34,0.3333,0.66,0.1642,4,9,13,Semi
1625,2011-03-13,1,2011,3,0,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3,3,Semi
1626,2011-03-13,1,2011,3,0,0,0,0,1,0.34,0.3636,0.66,0.0,0,2,2,Semi
1627,2011-03-13,1,2011,3,0,0,0,0,1,0.36,0.3485,0.62,0.194,2,8,10,Semi
1628,2011-03-13,1,2011,3,0,0,0,0,1,0.4,0.4091,0.5,0.2985,11,23,34,Semi
1629,2011-03-13,1,2011,3,0,0,0,0,1,0.4,0.4091,0.5,0.4179,8,36,44,Semi
1630,2011-03-13,1,2011,3,0,0,0,0,1,0.42,0.4242,0.47,0.2537,36,86,122,Semi
1631,2011-03-13,1,2011,3,0,0,0,0,1,0.44,0.4394,0.41,0.4179,88,93,181,Semi
1632,2011-03-13,1,2011,3,0,0,0,0,1,0.46,0.4545,0.38,0.3881,74,120,194,Semi
1633,2011-03-13,1,2011,3,0,0,0,0,1,0.46,0.4545,0.38,0.3881,97,124,221,Semi
1634,2011-03-13,1,2011,3,0,0,0,0,1,0.46,0.4545,0.41,0.2985,144,106,250,Semi
1635,2011-03-13,1,2011,3,0,0,0,0,1,0.48,0.4697,0.39,0.3284,149,155,304,Semi
1636,2011-03-13,1,2011,3,0,0,0,0,1,0.46,0.4545,0.41,0.3881,124,132,256,Semi
1637,2011-03-13,1,2011,3,0,0,0,0,1,0.44,0.4394,0.41,0.3582,98,143,241,Semi
1638,2011-03-13,1,2011,3,0,0,0,0,1,0.4,0.4091,0.43,0.3582,55,92,147,Semi
1639,2011-03-13,1,2011,3,0,0,0,0,1,0.36,0.3333,0.5,0.3582,28,73,101,Semi
1640,2011-03-13,1,2011,3,0,0,0,0,1,0.32,0.303,0.57,0.2985,23,54,77,Semi
1641,2011-03-13,1,2011,3,0,0,0,0,1,0.3,0.2879,0.56,0.2537,9,49,58,Semi
1642,2011-03-13,1,2011,3,0,0,0,0,1,0.3,0.2727,0.56,0.3284,8,29,37,Semi
1643,2011-03-13,1,2011,3,0,0,0,0,1,0.26,0.2576,0.65,0.2239,5,23,28,Semi
1644,2011-03-14,1,2011,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4,7,11,Semi
1645,2011-03-14,1,2011,3,0,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1,Semi
1646,2011-03-14,1,2011,3,0,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1,Semi
1647,2011-03-14,1,2011,3,0,0,1,1,1,0.26,0.2727,0.65,0.1343,0,3,3,Semi
1648,2011-03-14,1,2011,3,0,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8,8,Semi
1649,2011-03-14,1,2011,3,0,0,1,1,1,0.26,0.2727,0.65,0.1343,1,27,28,Semi
1650,2011-03-14,1,2011,3,0,0,1,1,2,0.28,0.3182,0.61,0.0,4,84,88,Semi
1651,2011-03-14,1,2011,3,0,0,1,1,2,0.3,0.303,0.56,0.1343,24,217,241,Semi
1652,2011-03-14,1,2011,3,0,0,1,1,1,0.32,0.303,0.53,0.3284,13,127,140,Semi
1653,2011-03-14,1,2011,3,0,0,1,1,1,0.34,0.3182,0.42,0.2537,27,57,84,Semi
1654,2011-03-14,1,2011,3,0,0,1,1,1,0.36,0.3333,0.4,0.2537,26,45,71,Semi
1655,2011-03-14,1,2011,3,0,0,1,1,1,0.38,0.3939,0.37,0.0,40,54,94,Semi
1656,2011-03-14,1,2011,3,0,0,1,1,1,0.38,0.3939,0.36,0.3284,24,51,75,Semi
1657,2011-03-14,1,2011,3,0,0,1,1,2,0.38,0.3939,0.34,0.0,27,52,79,Semi
1658,2011-03-14,1,2011,3,0,0,1,1,1,0.38,0.3939,0.37,0.1642,24,77,101,Semi
1659,2011-03-14,1,2011,3,0,0,1,1,1,0.4,0.4091,0.35,0.1045,27,80,107,Semi
1660,2011-03-14,1,2011,3,0,0,1,1,1,0.38,0.3939,0.4,0.194,42,229,271,Semi
1661,2011-03-14,1,2011,3,0,0,1,1,1,0.36,0.3636,0.4,0.1045,25,210,235,Semi
1662,2011-03-14,1,2011,3,0,0,1,1,1,0.36,0.3485,0.43,0.1343,17,133,150,Semi
1663,2011-03-14,1,2011,3,0,0,1,1,1,0.34,0.3182,0.46,0.2239,23,106,129,Semi
1664,2011-03-14,1,2011,3,0,0,1,1,1,0.34,0.3333,0.46,0.1343,5,58,63,Semi
1665,2011-03-14,1,2011,3,0,0,1,1,1,0.32,0.3333,0.49,0.1045,4,43,47,Semi
1666,2011-03-14,1,2011,3,0,0,1,1,1,0.32,0.3485,0.53,0.0,2,17,19,Semi
1667,2011-03-15,1,2011,3,0,0,2,1,1,0.32,0.3485,0.53,0.0,7,7,14,Semi
1668,2011-03-15,1,2011,3,0,0,2,1,1,0.3,0.303,0.62,0.0896,4,6,10,Semi
1669,2011-03-15,1,2011,3,0,0,2,1,1,0.3,0.303,0.62,0.0896,1,2,3,Semi
1670,2011-03-15,1,2011,3,0,0,2,1,1,0.24,0.2576,0.75,0.0896,1,1,2,Semi
1671,2011-03-15,1,2011,3,0,0,2,1,1,0.24,0.2273,0.75,0.194,0,11,11,Semi
1672,2011-03-15,1,2011,3,0,0,2,1,1,0.22,0.2273,0.8,0.194,3,32,35,Semi
1673,2011-03-15,1,2011,3,0,0,2,1,1,0.24,0.2424,0.75,0.1642,10,109,119,Semi
1674,2011-03-15,1,2011,3,0,0,2,1,1,0.26,0.2879,0.7,0.0896,23,259,282,Semi
1675,2011-03-15,1,2011,3,0,0,2,1,2,0.3,0.3333,0.7,0.0,10,147,157,Semi
1676,2011-03-15,1,2011,3,0,0,2,1,2,0.32,0.3182,0.66,0.194,22,56,78,Semi
1677,2011-03-15,1,2011,3,0,0,2,1,2,0.34,0.3182,0.57,0.2239,27,51,78,Semi
1678,2011-03-15,1,2011,3,0,0,2,1,2,0.36,0.3485,0.5,0.2239,32,70,102,Semi
1679,2011-03-15,1,2011,3,0,0,2,1,2,0.36,0.3333,0.57,0.2836,23,74,97,Semi
1680,2011-03-15,1,2011,3,0,0,2,1,2,0.38,0.3939,0.46,0.2985,14,74,88,Semi
